"f_jk_0_11","-0.0"
"f_jk_0_12","-0.0"
"f_jk_0_13","-0.0"
"f_jk_0_14","-0.0"
"f_jk_0_15","-0.0"
"f_jk_0_16","-0.0"
"f_jk_0_17","-0.0"
"f_jk_0_18","-0.0"
"f_jk_0_19","-0.0"
"f_jk_0_2","11.0"
"f_jk_0_20","-0.0"
"f_jk_0_21","-0.0"
"f_jk_0_22","-0.0"
"f_jk_0_23","-0.0"
"f_jk_0_24","-0.0"
"f_jk_0_25","-0.0"
"f_jk_0_26","-0.0"
"f_jk_0_27","-0.0"
"f_jk_0_28","-0.0"
"f_jk_0_29","-0.0"
"f_jk_0_3","1.0"
"f_jk_0_4","-0.0"
"f_jk_0_5","1.0"
"f_jk_0_6","-0.0"
"f_jk_0_7","-0.0"
"f_jk_0_8","1.0"
"f_jk_0_9","-0.0"
"f_jk_10_0","-0.0"
"f_jk_10_1","-0.0"
"f_jk_10_10","-0.0"
"f_jk_10_11","-0.0"
"f_jk_10_12","-0.0"
"f_jk_10_13","-0.0"
"f_jk_10_14","1.0"
"f_jk_10_15","-0.0"
"f_jk_10_16","1.0"
"f_jk_10_17","-0.0"
"f_jk_10_18","-0.0"
"f_jk_10_19","-0.0"
"f_jk_10_2","-0.0"
"f_jk_10_20","-0.0"
"f_jk_10_21","-0.0"
"f_jk_10_22","2.0"
"f_jk_10_23","-0.0"
"f_jk_10_24","-0.0"
"f_jk_10_25","-0.0"
"f_jk_10_26","-0.0"
"f_jk_10_27","-0.0"
"f_jk_10_28","-0.0"
"f_jk_10_29","-0.0"
"f_jk_10_3","-0.0"
"f_jk_10_4","-0.0"
"f_jk_10_5","-0.0"
"f_jk_10_6","-0.0"
"f_jk_10_7","-0.0"
"f_jk_10_8","-0.0"
"f_jk_10_9","-0.0"
"f_jk_11_0","-0.0"
"f_jk_11_1","-0.0"
"f_jk_11_10","-0.0"
"f_jk_11_11","-0.0"
"f_jk_11_12","-0.0"
"f_jk_11_13","-0.0"
"f_jk_11_14","-0.0"
"f_jk_11_15","4.0"
"f_jk_11_16","-0.0"
"f_jk_11_17","-0.0"
"f_jk_11_18","2.0"
"f_jk_11_19","-0.0"
"f_jk_11_2","-0.0"
"f_jk_11_20","1.0"
"f_jk_11_21","2.0"
"f_jk_11_22","1.0"
"f_jk_11_23","-0.0"
"f_jk_11_24","-0.0"
"f_jk_11_25","-0.0"
"f_jk_11_26","-0.0"
"f_jk_11_27","-0.0"
"f_jk_11_28","-0.0"
"f_jk_11_29","-0.0"
"f_jk_11_3","-0.0"
"f_jk_11_4","-0.0"
"f_jk_11_5","-0.0"
"f_jk_11_6","-0.0"
"f_jk_11_7","-0.0"
"f_jk_11_8","-0.0"
"f_jk_11_9","-0.0"
"f_jk_12_0","-0.0"
"f_jk_12_1","-0.0"
"f_jk_12_10","-0.0"
"f_jk_12_11","-0.0"
"f_jk_12_12","-0.0"
"f_jk_12_13","-0.0"
"f_jk_12_14","-0.0"
"f_jk_12_15","-0.0"
"f_jk_12_16","-0.0"
"f_jk_12_17","-0.0"
"f_jk_12_18","-0.0"
"f_jk_12_19","0.0"
"f_jk_12_2","-0.0"
"f_jk_12_20","-0.0"
"f_jk_12_21","-0.0"
"f_jk_12_22","4.0"
"f_jk_12_23","-0.0"
"f_jk_12_24","-0.0"
"f_jk_12_25","-0.0"
"f_jk_12_26","-0.0"
"f_jk_12_27","-0.0"
"f_jk_12_28","-0.0"
"f_jk_12_29","-0.0"
"f_jk_12_3","-0.0"
"f_jk_12_4","-0.0"
"f_jk_12_5","-0.0"
"f_jk_12_6","-0.0"
"f_jk_12_7","-0.0"
"f_jk_12_8","-0.0"
"f_jk_12_9","-0.0"
"f_jk_13_0","-0.0"
"f_jk_13_1","-0.0"
"f_jk_13_10","-0.0"
"f_jk_13_11","-0.0"
"f_jk_13_12","-0.0"
"f_jk_13_13","-0.0"
"f_jk_13_14","-0.0"
"f_jk_13_15","-0.0"
"f_jk_13_16","-0.0"
"f_jk_13_17","-0.0"
"f_jk_13_18","-0.0"
"f_jk_13_19","-0.0"
"f_jk_13_2","-0.0"
"f_jk_13_20","-0.0"
"f_jk_13_21","-0.0"
"f_jk_13_22","0.0"
"f_jk_13_23","-0.0"
"f_jk_13_24","6.0"
"f_jk_13_25","-0.0"
"f_jk_13_26","-0.0"
"f_jk_13_27","-0.0"
"f_jk_13_28","-0.0"
"f_jk_13_29","-0.0"
"f_jk_13_3","-0.0"
"f_jk_13_4","-0.0"
"f_jk_13_5","-0.0"
"f_jk_13_6","-0.0"
"f_jk_13_7","-0.0"
"f_jk_13_8","-0.0"
"f_jk_13_9","-0.0"
"f_jk_14_0","8.0"
"f_jk_14_1","-0.0"
"f_jk_14_10","-0.0"
"f_jk_14_11","-0.0"
"f_jk_14_12","-0.0"
"f_jk_14_13","-0.0"
"f_jk_14_14","-0.0"
"f_jk_14_15","-0.0"
"f_jk_14_16","-0.0"
"f_jk_14_17","-0.0"
"f_jk_14_18","-0.0"
"f_jk_14_19","-0.0"
"f_jk_14_2","-0.0"
"f_jk_14_20","-0.0"
"f_jk_14_21","-0.0"
"f_jk_14_22","-0.0"
"f_jk_14_23","-0.0"
"f_jk_14_24","-0.0"
"f_jk_14_25","-0.0"
"f_jk_14_26","-0.0"
"f_jk_14_27","-0.0"
"f_jk_14_28","-0.0"
"f_jk_14_29","-0.0"
"f_jk_14_3","-0.0"
"f_jk_14_4","-0.0"
"f_jk_14_5","-0.0"
"f_jk_14_6","-0.0"
"f_jk_14_7","10.0"
"f_jk_14_8","-0.0"
"f_jk_14_9","-0.0"
"f_jk_15_0","12.0"
"f_jk_15_1","-0.0"
"f_jk_15_10","-0.0"
"f_jk_15_11","-0.0"
"f_jk_15_12","-0.0"
"f_jk_15_13","-0.0"
"f_jk_15_14","-0.0"
"f_jk_15_15","-0.0"
"f_jk_15_16","-0.0"
"f_jk_15_17","-0.0"
"f_jk_15_18","-0.0"
"f_jk_15_19","-0.0"
"f_jk_15_2","-0.0"
"f_jk_15_20","-0.0"
"f_jk_15_21","-0.0"
"f_jk_15_22","-0.0"
"f_jk_15_23","-0.0"
"f_jk_15_24","-0.0"
"f_jk_15_25","-0.0"
"f_jk_15_26","-0.0"
"f_jk_15_27","-0.0"
"f_jk_15_28","-0.0"
"f_jk_15_29","-0.0"
"f_jk_15_3","-0.0"
"f_jk_15_4","-0.0"
"f_jk_15_5","-0.0"
"f_jk_15_6","-0.0"
"f_jk_15_7","0.0"
"f_jk_15_8","-0.0"
"f_jk_15_9","-0.0"
"f_jk_16_0","19.0"
"f_jk_16_1","-0.0"
"f_jk_16_10","-0.0"
"f_jk_16_11","-0.0"
"f_jk_16_12","-0.0"
"f_jk_16_13","-0.0"
"f_jk_16_14","-0.0"
"f_jk_16_15","-0.0"
"f_jk_16_16","-0.0"
"f_jk_16_17","-0.0"
"f_jk_16_18","-0.0"
"f_jk_16_19","-0.0"
"f_jk_16_2","-0.0"
"f_jk_16_20","-0.0"
"f_jk_16_21","-0.0"
"f_jk_16_22","-0.0"
"f_jk_16_23","-0.0"
"f_jk_16_24","-0.0"
"f_jk_16_25","-0.0"
"f_jk_16_26","-0.0"
"f_jk_16_27","-0.0"
"f_jk_16_28","-0.0"
"f_jk_16_29","-0.0"
"f_jk_16_3","-0.0"
"f_jk_16_4","-0.0"
"f_jk_16_5","-0.0"
"f_jk_16_6","-0.0"
"f_jk_16_7","0.0"
"f_jk_16_8","-0.0"
"f_jk_16_9","-0.0"
"f_jk_17_0","-0.0"
"f_jk_17_1","-0.0"
"f_jk_17_10","-0.0"
"f_jk_17_11","-0.0"
"f_jk_17_12","-0.0"
"f_jk_17_13","-0.0"
"f_jk_17_14","-0.0"
"f_jk_17_15","-0.0"
"f_jk_17_16","-0.0"
"f_jk_17_17","-0.0"
"f_jk_17_18","-0.0"
"f_jk_17_19","-0.0"
"f_jk_17_2","-0.0"
"f_jk_17_20","-0.0"
"f_jk_17_21","-0.0"
"f_jk_17_22","1.0"
"f_jk_17_23","15.0"
"f_jk_17_24","-0.0"
"f_jk_17_25","-0.0"
"f_jk_17_26","-0.0"
"f_jk_17_27","-0.0"
"f_jk_17_28","-0.0"
"f_jk_17_29","-0.0"
"f_jk_17_3","-0.0"
"f_jk_17_4","-0.0"
"f_jk_17_5","-0.0"
"f_jk_17_6","-0.0"
"f_jk_17_7","-0.0"
"f_jk_17_8","-0.0"
"f_jk_17_9","-0.0"
"f_jk_18_0","-0.0"
"f_jk_18_1","-0.0"
"f_jk_18_10","-0.0"
"f_jk_18_11","-0.0"
"f_jk_18_12","-0.0"
"f_jk_18_13","-0.0"
"f_jk_18_14","-0.0"
"f_jk_18_15","-0.0"
"f_jk_18_16","-0.0"
"f_jk_18_17","-0.0"
"f_jk_18_18","-0.0"
"f_jk_18_19","3.0"
"f_jk_18_2","-0.0"
"f_jk_18_20","-0.0"
"f_jk_18_21","-0.0"
"f_jk_18_22","7.0"
"f_jk_18_23","-0.0"
"f_jk_18_24","-0.0"
"f_jk_18_25","-0.0"
"f_jk_18_26","-0.0"
"f_jk_18_27","-0.0"
"f_jk_18_28","-0.0"
"f_jk_18_29","-0.0"
"f_jk_18_3","-0.0"
"f_jk_18_4","-0.0"
"f_jk_18_5","-0.0"
"f_jk_18_6","-0.0"
"f_jk_18_7","-0.0"
"f_jk_18_8","-0.0"
"f_jk_18_9","-0.0"
"f_jk_19_0","-0.0"
"f_jk_19_1","0.0"
"f_jk_19_10","-0.0"
"f_jk_19_11","-0.0"
"f_jk_19_12","0.0"
"f_jk_19_13","0.0"
"f_jk_19_14","-0.0"
"f_jk_19_15","-0.0"
"f_jk_19_16","0.0"
"f_jk_19_17","0.0"
"f_jk_19_18","-0.0"
"f_jk_19_19","-0.0"
"f_jk_19_2","-0.0"
"f_jk_19_20","0.0"
"f_jk_19_21","-0.0"
"f_jk_19_22","23.0"
"f_jk_19_23","-0.0"
"f_jk_19_24","-0.0"
"f_jk_19_25","-0.0"
"f_jk_19_26","-0.0"
"f_jk_19_27","0.0"
"f_jk_19_28","-0.0"
"f_jk_19_29","-0.0"
"f_jk_19_3","-0.0"
"f_jk_19_4","-0.0"
"f_jk_19_5","0.0"
"f_jk_19_6","0.0"
"f_jk_19_7","-0.0"
"f_jk_19_8","0.0"
"f_jk_19_9","-0.0"
"f_jk_1_0","-0.0"
"f_jk_1_1","-0.0"
"f_jk_1_10","2.0"
"f_jk_1_12","1.0"
"f_jk_1_13","1.0"
"f_jk_1_14","-0.0"
"f_jk_1_15","-0.0"
"f_jk_1_16","-0.0"
"f_jk_1_17","-0.0"
"f_jk_1_18","-0.0"
"f_jk_1_19","-0.0"
"f_jk_1_2","-0.0"
"f_jk_1_20","-0.0"
"f_jk_1_21","-0.0"
"f_jk_1_22","-0.0"
"f_jk_1_23","-0.0"
"f_jk_1_24","-0.0"
"f_jk_1_25","2.0"
"f_jk_1_26","-0.0"
"f_jk_1_27","-0.0"
"f_jk_1_28","-0.0"
"f_jk_1_29","-0.0"
"f_jk_1_3","-0.0"
"f_jk_1_4","-0.0"
"f_jk_1_5","-0.0"
"f_jk_1_6","-0.0"
"f_jk_1_7","-0.0"
"f_jk_1_8","-0.0"
"f_jk_1_9","2.0"
"f_jk_2_0","-0.0"
"f_jk_2_1","-0.0"
"f_jk_2_10","-0.0"
"f_jk_2_11","-0.0"
"f_jk_2_12","-0.0"
"f_jk_2_13","-0.0"
"f_jk_2_14","-0.0"
"f_jk_2_15","-0.0"
"f_jk_2_16","-0.0"
"f_jk_2_17","-0.0"
"f_jk_2_18","-0.0"
"f_jk_2_19","-0.0"
"f_jk_2_2","-0.0"
"f_jk_2_20","-0.0"
"f_jk_2_21","-0.0"
"f_jk_2_22","-0.0"
"f_jk_2_23","-0.0"
"f_jk_2_24","-0.0"
"f_jk_2_25","-0.0"
"f_jk_2_26","5.0"
"f_jk_2_27","-0.0"
"f_jk_2_28","6.0"
"f_jk_2_29","-0.0"
"f_jk_2_3","-0.0"
"f_jk_2_4","-0.0"
"f_jk_2_5","-0.0"
"f_jk_2_6","-0.0"
"f_jk_2_7","-0.0"
"f_jk_2_8","-0.0"
"f_jk_2_9","-0.0"
"f_jk_3_0","-0.0"
"f_jk_3_1","-0.0"
"f_jk_3_10","-0.0"
"f_jk_3_11","-0.0"
"f_jk_3_12","-0.0"
"f_jk_3_13","-0.0"
"f_jk_3_14","-0.0"
"f_jk_3_15","-0.0"
"f_jk_3_16","-0.0"
"f_jk_3_17","-0.0"
"f_jk_3_18","-0.0"
"f_jk_3_19","-0.0"
"f_jk_3_2","-0.0"
"f_jk_3_20","-0.0"
"f_jk_3_21","-0.0"
"f_jk_3_22","-0.0"
"f_jk_3_23","-0.0"
"f_jk_3_24","-0.0"
"f_jk_3_25","-0.0"
"f_jk_3_26","-0.0"
"f_jk_3_27","-0.0"
"f_jk_3_28","-0.0"
"f_jk_3_29","-0.0"
"f_jk_3_3","3.0"
"f_jk_3_4","-0.0"
"f_jk_3_5","-0.0"
"f_jk_3_6","1.0"
"f_jk_3_7","6.0"
"f_jk_3_8","-0.0"
"f_jk_3_9","-0.0"
"f_jk_4_0","0.0"
"f_jk_4_1","0.0"
"f_jk_4_10","0.0"
"f_jk_4_11","0.0"
"f_jk_4_12","0.0"
"f_jk_4_13","0.0"
"f_jk_4_14","0.0"
"f_jk_4_15","0.0"
"f_jk_4_16","0.0"
"f_jk_4_17","0.0"
"f_jk_4_18","0.0"
"f_jk_4_19","0.0"
"f_jk_4_2","0.0"
"f_jk_4_20","0.0"
"f_jk_4_21","0.0"
"f_jk_4_22","0.0"
"f_jk_4_23","0.0"
"f_jk_4_24","0.0"
"f_jk_4_25","0.0"
"f_jk_4_26","0.0"
"f_jk_4_27","0.0"
"f_jk_4_28","0.0"
"f_jk_4_29","0.0"
"f_jk_4_3","0.0"
"f_jk_4_4","0.0"
"f_jk_4_5","0.0"
"f_jk_4_6","0.0"
"f_jk_4_7","0.0"
"f_jk_4_8","0.0"
"f_jk_4_9","0.0"
"f_jk_5_0","-0.0"
"f_jk_5_1","-0.0"
"f_jk_5_10","-0.0"
"f_jk_5_11","-0.0"
"f_jk_5_12","-0.0"
"f_jk_5_13","-0.0"
"f_jk_5_14","-0.0"
"f_jk_5_15","-0.0"
"f_jk_5_16","-0.0"
"f_jk_5_17","-0.0"
"f_jk_5_18","-0.0"
"f_jk_5_19","-0.0"
"f_jk_5_2","-0.0"
"f_jk_5_20","-0.0"
"f_jk_5_21","-0.0"
"f_jk_5_22","-0.0"
"f_jk_5_23","-0.0"
"f_jk_5_24","-0.0"
"f_jk_5_25","-0.0"
"f_jk_5_26","-0.0"
"f_jk_5_27","-0.0"
"f_jk_5_28","-0.0"
"f_jk_5_29","-0.0"
"f_jk_5_3","-0.0"
"f_jk_5_4","-0.0"
"f_jk_5_5","-0.0"
"f_jk_5_6","-0.0"
"f_jk_5_7","5.0"
"f_jk_5_8","-0.0"
"f_jk_5_9","-0.0"
"f_jk_6_0","7.0"
"f_jk_6_1","-0.0"
"f_jk_6_10","-0.0"
"f_jk_6_11","-0.0"
"f_jk_6_12","-0.0"
"f_jk_6_13","-0.0"
"f_jk_6_14","14.0"
"f_jk_6_15","-0.0"
"f_jk_6_16","-0.0"
"f_jk_6_17","-0.0"
"f_jk_6_18","-0.0"
"f_jk_6_19","-0.0"
"f_jk_6_2","-0.0"
"f_jk_6_20","-0.0"
"f_jk_6_21","-0.0"
"f_jk_6_22","-0.0"
"f_jk_6_23","-0.0"
"f_jk_6_24","-0.0"
"f_jk_6_25","-0.0"
"f_jk_6_26","-0.0"
"f_jk_6_27","-0.0"
"f_jk_6_28","-0.0"
"f_jk_6_29","-0.0"
"f_jk_6_3","-0.0"
"f_jk_6_4","-0.0"
"f_jk_6_5","-0.0"
"f_jk_6_6","-0.0"
"f_jk_6_7","-0.0"
"f_jk_6_8","-0.0"
"f_jk_6_9","-0.0"
"f_jk_7_0","1.0"
"f_jk_7_1","-0.0"
"f_jk_7_10","-0.0"
"f_jk_7_11","-0.0"
"f_jk_7_12","-0.0"
"f_jk_7_13","-0.0"
"f_jk_7_14","-0.0"
"f_jk_7_15","-0.0"
"f_jk_7_16","-0.0"
"f_jk_7_17","-0.0"
"f_jk_7_18","-0.0"
"f_jk_7_19","-0.0"
"f_jk_7_2","-0.0"
"f_jk_7_20","-0.0"
"f_jk_7_21","-0.0"
"f_jk_7_22","-0.0"
"f_jk_7_23","-0.0"
"f_jk_7_24","-0.0"
"f_jk_7_25","1.0"
"f_jk_7_26","-0.0"
"f_jk_7_27","1.0"
"f_jk_7_28","15.0"
"f_jk_7_29","-0.0"
"f_jk_7_3","-0.0"
"f_jk_7_4","-0.0"
"f_jk_7_5","-0.0"
"f_jk_7_6","-0.0"
"f_jk_7_7","-0.0"
"f_jk_7_8","-0.0"
"f_jk_7_9","-0.0"
"f_jk_8_0","-0.0"
"f_jk_8_1","-0.0"
"f_jk_8_10","-0.0"
"f_jk_8_11","-0.0"
"f_jk_8_12","-0.0"
"f_jk_8_13","-0.0"
"f_jk_8_14","-0.0"
"f_jk_8_15","-0.0"
"f_jk_8_16","-0.0"
"f_jk_8_17","1.0"
"f_jk_8_18","-0.0"
"f_jk_8_19","-0.0"
"f_jk_8_2","-0.0"
"f_jk_8_20","-0.0"
"f_jk_8_21","-0.0"
"f_jk_8_22","-0.0"
"f_jk_8_23","-0.0"
"f_jk_8_24","-0.0"
"f_jk_8_25","-0.0"
"f_jk_8_26","-0.0"
"f_jk_8_27","-0.0"
"f_jk_8_28","-0.0"
"f_jk_8_29","2.0"
"f_jk_8_3","-0.0"
"f_jk_8_4","7.0"
"f_jk_8_5","-0.0"
"f_jk_8_6","-0.0"
"f_jk_8_7","11.0"
"f_jk_8_8","-0.0"
"f_jk_8_9","-0.0"
"f_jk_9_0","-0.0"
"f_jk_9_1","-0.0"
"f_jk_9_10","-0.0"
"f_jk_9_11","-0.0"
"f_jk_9_12","-0.0"
"f_jk_9_13","-0.0"
"f_jk_9_14","7.0"
"f_jk_9_15","-0.0"
"f_jk_9_16","0.0"
"f_jk_9_17","-0.0"
"f_jk_9_18","-0.0"
"f_jk_9_19","-0.0"
"f_jk_9_2","-0.0"
"f_jk_9_20","-0.0"
"f_jk_9_21","-0.0"
"f_jk_9_22","-0.0"
"f_jk_9_23","-0.0"
"f_jk_9_24","-0.0"
"f_jk_9_25","-0.0"
"f_jk_9_26","-0.0"
"f_jk_9_27","-0.0"
"f_jk_9_28","-0.0"
"f_jk_9_29","-0.0"
"f_jk_9_3","-0.0"
"f_jk_9_4","-0.0"
"f_jk_9_5","-0.0"
"f_jk_9_6","-0.0"
"f_jk_9_7","-0.0"
"f_jk_9_8","-0.0"
"f_jk_9_9","-0.0"
"x_0","15.0"
"x_9","7.0"
"x_10","4.0"
"x_11","10.0"
"x_12","4.0"
"x_13","6.0"
"x_14","18.0"
"x_15","12.0"
"x_16","19.0"
"x_17","16.0"
"x_18","10.0"
"x_1","10.0"
"x_19","23.0"
"f_jk_1_11","2.0"
"x_2","11.0"
"x_3","10.0"
"x_4","0.0"
"x_5","5.0"
"x_6","21.0"
"x_7","18.0"
"x_8","21.0"
